protocol_id,path,loss_mode,learning_rate,target_nominal_delay_steps,target_arrival_step,initial_raw,d_max_steps,total_steps,input_spike_step,optimizer_steps,direct_delay_supervision,stochastic_seed,test_split_opened,initial_delay_steps,final_delay_steps,final_nominal_delay_error_steps,initial_output_arrival_centroid,final_output_arrival_centroid,final_output_arrival_error_steps,initial_output_trace_mass,final_output_trace_mass,final_output_spike_count,final_loss,initial_raw_gradient,final_raw_gradient,convergence_step,recovered_within_0p1_arrival_step,complete
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.001,7.0,10.0,-2.0,8,16,2,200,False,,False,0.953623354434967,0.8148515820503235,6.1851484179496765,3.9536232948303223,3.8148515224456787,6.185148477554321,1.0,1.0,,0.21117712557315826,0.047346197068691254,0.0264622513204813,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.001,7.0,10.0,0.0,8,16,2,200,False,,False,4.0,4.350218772888184,2.6497812271118164,7.0,7.350218772888184,2.6497812271118164,1.0,1.0,,0.13192765414714813,-0.2195521891117096,-0.11670693010091782,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.001,7.0,10.0,2.0,8,16,2,200,False,,False,7.0463762283325195,7.000001907348633,1.9073486328125e-06,10.04637622833252,10.000001907348633,1.9073486328125e-06,1.0,1.0,,2.600281101550195e-13,0.00564462598413229,2.4012359745029244e-07,0,True,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.001,7.0,10.0,4.0,8,16,2,200,False,,False,7.856110095977783,7.823841094970703,0.8238410949707031,10.856110572814941,10.823841094970703,0.8238410949707031,1.0,1.0,,0.04917492717504501,0.017529290169477463,0.02056671492755413,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,1.0,4.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,0.976967453956604,0.023032546043395996,3.1438896656036377,3.9769673347473145,0.023032665252685547,1.0,1.0,,3.86297979275696e-05,-0.017617512494325638,-0.002876900602132082,178,True,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,1.0,4.0,-2.0,8,16,2,200,False,,False,0.953623354434967,0.9999990463256836,9.5367431640625e-07,3.9536232948303223,3.9999990463256836,9.5367431640625e-07,1.0,1.0,,7.013682169765278e-14,-0.005673091392964125,-1.2468048282698874e-07,0,True,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,1.0,4.0,0.0,8,16,2,200,False,,False,4.0,4.317371368408203,3.317371368408203,7.0,7.317371368408203,3.317371368408203,1.0,1.0,,0.15493062138557434,-0.09238210320472717,1.7768824989161658e-07,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,1.0,4.0,2.0,8,16,2,200,False,,False,7.0463762283325195,7.445144176483154,6.445144176483154,10.04637622833252,10.445144653320312,6.4451446533203125,1.0,1.0,,0.20597930252552032,-0.04859549552202225,-3.684921466629021e-05,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,1.0,4.0,4.0,8,16,2,200,False,,False,7.856110095977783,7.44411039352417,6.44411039352417,10.856110572814941,10.444110870361328,6.444110870361328,1.0,1.0,,0.20597946643829346,0.008404653519392014,-0.00011439944501034915,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,5.0,8.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,0.6337554454803467,4.366244554519653,3.1438896656036377,3.6337554454803467,4.366244554519653,1.0,1.0,,0.17894312739372253,-0.010030455887317657,0.00020761537598446012,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,5.0,8.0,-2.0,8,16,2,200,False,,False,0.953623354434967,0.6313259601593018,4.368674039840698,3.9536232948303223,3.6313259601593018,4.368674039840698,1.0,1.0,,0.1789426952600479,0.03942713886499405,1.1437920193202444e-06,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,5.0,8.0,0.0,8,16,2,200,False,,False,4.0,4.999948024749756,5.1975250244140625e-05,7.0,7.999948024749756,5.1975250244140625e-05,1.0,1.0,,1.9655141403340792e-10,-0.29108577966690063,-1.4182501217874233e-05,62,True,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,5.0,8.0,2.0,8,16,2,200,False,,False,7.0463762283325195,7.250784873962402,2.2507848739624023,10.04637622833252,10.250784873962402,2.2507848739624023,1.0,1.0,,0.11988643556833267,-0.024878542870283127,6.425329388548562e-07,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,5.0,8.0,4.0,8,16,2,200,False,,False,7.856110095977783,7.2493062019348145,2.2493062019348145,10.856110572814941,10.249305725097656,2.2493057250976562,1.0,1.0,,0.1198865994811058,0.012394476681947708,-0.00014510951586999,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,7.0,10.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,0.5682787895202637,6.431721210479736,3.1438896656036377,3.5682787895202637,6.431721210479736,1.0,1.0,,0.206688791513443,-0.00869826041162014,0.00013096132897771895,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,7.0,10.0,-2.0,8,16,2,200,False,,False,0.953623354434967,0.5667486786842346,6.433251321315765,3.9536232948303223,3.56674861907959,6.43325138092041,1.0,1.0,,0.20668859779834747,0.047346197068691254,1.3292689800437074e-05,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,7.0,10.0,0.0,8,16,2,200,False,,False,4.0,4.754223346710205,2.245776653289795,7.0,7.754223346710205,2.245776653289795,1.0,1.0,,0.12004819512367249,-0.2195521891117096,-8.220426934713032e-06,,False,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,7.0,10.0,2.0,8,16,2,200,False,,False,7.0463762283325195,7.000000953674316,9.5367431640625e-07,10.04637622833252,10.000000953674316,9.5367431640625e-07,1.0,1.0,,6.600275881396556e-14,0.00564462598413229,1.2092500867311173e-07,0,True,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.01,7.0,10.0,4.0,8,16,2,200,False,,False,7.856110095977783,7.0230326652526855,0.023032665252685547,10.856110572814941,10.023033142089844,0.02303314208984375,1.0,1.0,,3.8436599425040185e-05,0.017529290169477463,0.002862500725314021,178,True,True
delay_temporal_credit_level0b_v1,buffer_current,filtered_trace,0.05,1.0,4.0,-4.0,8,16,2,200,False,,False,0.1438896805047989,0.999950647354126,4.935264587402344e-05,3.1438896656036377,3.999950647354126,4.935264587402344e-05,1.0,1.0,,1.774354413397461e-10,-0.017617512494325638,-6.290113105933415e-06,37,True,True
