N_hidden,w,T,worst_bacc,exact_trial,max_centroid_error,mechanism_valid,pass_90,N_times_T,neuron_updates_per_trial,dense_synapse_macs_per_trial,mean_synaptic_events_total,delay_buffer_elements_per_sample,model_scalar_storage_elements,bacc_q0,activity_q0,delay_q0,arrival_q0,bacc_q1,activity_q1,delay_q1,arrival_q1,bacc_q2,activity_q2,delay_q2,arrival_q2,bacc_q3,activity_q3,delay_q3,arrival_q3,bacc_q4,activity_q4,delay_q4,arrival_q4,bacc_q5,activity_q5,delay_q5,arrival_q5
4,14,94,0.998046875,0.99658203125,0.15972137451171875,True,True,376,376,9024,192.16015625,2088,391,0.998046875,1.0,8.514267921447754,17.014267921447754,0.9990234375,1.0,22.498958587646484,30.998958587646484,0.99951171875,1.0,36.50163269042969,45.00163269042969,0.99853515625,1.0,50.50092315673828,59.00092315673828,1.0,1.0,64.49945831298828,72.99945831298828,1.0,0.98583984375,78.34027862548828,86.84027862548828
4,20,130,0.9990234375,0.9970703125,0.350341796875,True,True,520,520,12480,192.16015625,2952,391,1.0,1.0,11.50169563293457,20.00169563293457,0.9990234375,1.0,31.499393463134766,39.999393463134766,0.99951171875,0.9970703125,51.497528076171875,59.997528076171875,0.9990234375,1.0,71.49956512451172,79.99956512451172,0.9993489980697632,0.99755859375,91.49797821044922,99.99797821044922,1.0,0.98095703125,111.149658203125,119.649658203125
4,26,166,0.99951171875,0.9990234375,0.3442535400390625,True,True,664,664,15936,192.16015625,3816,391,1.0,0.99853515625,14.50631046295166,23.00631046295166,1.0,0.99951171875,40.498958587646484,48.998958587646484,1.0,1.0,66.5015869140625,75.0015869140625,0.99951171875,1.0,92.50096893310547,101.00096893310547,0.9996744394302368,0.99951171875,118.49949645996094,126.99949645996094,1.0,0.98583984375,144.15574645996094,152.65574645996094
5,4,34,0.9814453125,0.94482421875,0.019214630126953125,True,True,170,170,4080,240.2001953125,648,463,0.9951171875,1.0,3.5136828422546387,12.013682842254639,0.9973958730697632,1.0,7.498898506164551,15.99889850616455,0.9814453125,0.962890625,11.501587867736816,20.001587867736816,0.982421875,0.96728515625,15.500959396362305,24.000959396362305,0.9915364980697632,0.986328125,19.499500274658203,27.999500274658203,0.9951171875,0.99853515625,23.480785369873047,31.980785369873047
5,5,40,0.9967447519302368,0.994140625,0.04517555236816406,True,True,200,200,4800,240.2001953125,792,463,0.998046875,1.0,3.99869966506958,12.49869966506958,0.9990234375,1.0,8.999198913574219,17.49919891357422,0.99853515625,1.0,13.997499465942383,22.497499465942383,0.99951171875,0.7509765625,18.99957275390625,27.49957275390625,0.9986978769302368,0.5361328125,23.997957229614258,32.49795722961426,0.9967447519302368,1.0,28.954824447631836,37.454824447631836
5,6,46,0.99951171875,0.99853515625,0.044342041015625,True,True,230,230,5520,240.2001953125,936,463,0.9996744394302368,1.0,4.509712219238281,13.009712219238281,1.0,1.0,10.49892520904541,18.99892520904541,0.99951171875,1.0,16.501619338989258,25.001619338989258,0.99951171875,0.50634765625,22.500930786132812,31.000930786132812,1.0,0.7333984375,28.499481201171875,36.999481201171875,1.0,1.0,34.455657958984375,42.955657958984375
5,8,58,0.9993489980697632,0.99853515625,0.072479248046875,True,True,290,290,6960,240.2001953125,1224,463,1.0,1.0,5.507549285888672,14.007549285888672,1.0,1.0,13.498939514160156,21.998939514160156,0.99951171875,1.0,21.501632690429688,30.001632690429688,1.0,1.0,29.500919342041016,38.000919342041016,1.0,1.0,37.49947738647461,45.99947738647461,0.9993489980697632,0.9990234375,45.427520751953125,53.927520751953125
5,10,70,0.9990234375,0.998046875,0.27483367919921875,True,True,350,350,8400,240.2001953125,1512,463,1.0,1.0,6.505229949951172,15.005229949951172,1.0,1.0,16.499027252197266,24.999027252197266,0.9990234375,1.0,26.499492645263672,34.99949264526367,0.9990234375,1.0,36.50037384033203,45.00037384033203,1.0,1.0,46.49959945678711,54.99959945678711,1.0,0.99951171875,56.22516632080078,64.72516632080078
5,14,94,0.99951171875,0.99951171875,0.42246246337890625,True,True,470,470,11280,240.2001953125,2088,463,1.0,1.0,8.496939659118652,16.996939659118652,1.0,1.0,22.498992919921875,30.998992919921875,1.0,1.0,36.4995002746582,44.9995002746582,0.99951171875,1.0,50.50037384033203,59.00037384033203,1.0,1.0,64.4996109008789,72.9996109008789,1.0,0.99462890625,78.0775375366211,86.5775375366211
5,20,130,0.99951171875,0.9990234375,0.2489471435546875,True,True,650,650,15600,240.2001953125,2952,463,1.0,0.99951171875,11.505583763122559,20.00558376312256,1.0,1.0,31.498958587646484,39.998958587646484,0.99951171875,1.0,51.50164031982422,60.00164031982422,0.99951171875,1.0,71.50092315673828,80.00092315673828,1.0,1.0,91.49945831298828,99.99945831298828,1.0,0.9951171875,111.25105285644531,119.75105285644531
5,26,166,0.99951171875,0.99951171875,0.4718170166015625,True,True,830,830,19920,240.2001953125,3816,463,1.0,0.99951171875,14.50396728515625,23.00396728515625,1.0,1.0,40.4993782043457,48.9993782043457,1.0,1.0,66.49751281738281,74.99751281738281,0.99951171875,0.994140625,92.49957275390625,100.99957275390625,1.0,1.0,118.49797058105469,126.99797058105469,1.0,0.97509765625,144.02818298339844,152.52818298339844
6,4,34,0.9983724355697632,0.9970703125,0.019216537475585938,True,True,204,204,4896,288.240234375,648,535,1.0,1.0,3.5136821269989014,12.013682126998901,1.0,1.0,7.498897552490234,15.998897552490234,0.99951171875,1.0,11.501587867736816,20.001587867736816,1.0,1.0,15.500957489013672,24.000957489013672,1.0,1.0,19.499502182006836,27.999502182006836,0.9983724355697632,1.0,23.480783462524414,31.980783462524414
