K,accuracy,arrival_auxiliary_weight,arrival_condition,balanced_accuracy,base_arrival_lambda,checkpoint_selection,collision_rate,complete,condition,correct_target_time_rate,delay_learning_rate,delay_tying,encoding,exact_interface_completion,exact_target_spike_train_matches,exact_truth_table_completion,final_delay_fraction_within_tolerance,final_delay_max_error_steps,final_delay_max_steps,final_delay_mean_steps,final_delay_min_steps,fixed_delay_steps,full_batch_updates,gradient_clipping_flag,granularity,hidden_active_pattern_count,hidden_neurons,independent_delay_parameters,initial_delay_mean_steps,initial_raw,initial_task_arrival_gradient_conflict_fraction,initial_task_gradient_mean_abs,initial_task_gradient_norm,initial_total_gradient_correct_coordinate_fraction,initial_total_gradient_mean_abs,initial_total_gradient_nonzero_coordinate_fraction,initial_total_gradient_norm,initial_unweighted_arrival_gradient_mean_abs,initial_unweighted_arrival_gradient_norm,initial_weighted_arrival_gradient_mean_abs,initial_weighted_arrival_gradient_norm,input_events_per_trial,interface_pass,learned_delay,learned_delay_pass,mean_output_spikes_per_trial,minimum_clip_coefficient,normalization_factor,operation,protocol_id,seed,selection_role,silent_rate,stage,target_delay_steps,target_output_step,test_split_opened,weight_learning_rate
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.53125,1.5757215023040771,4.055663108825684,3.7595837116241455,2.424278497695923,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.453125,0.0002970591196771455,0.0034677612173769777,0.859375,0.00048523368650421617,1.0,0.004716341873176813,0.03998123109340668,0.3198498487472534,0.0003998123109340668,0.0031984984874725343,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1123,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.640625,1.6985023021697998,4.059675693511963,3.832524299621582,2.3014976978302,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.40625,0.00023797819387993968,0.002689600306705915,0.9375,0.00045803043644809804,1.0,0.00436658596408124,0.03998123109340668,0.3198498487472534,0.0003998123109340668,0.0031984984874725343,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1229,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.578125,1.9363389015197754,4.057340145111084,3.7650322914123535,2.0636610984802246,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.5625,0.00027779226794510947,0.003249697058061327,0.78125,0.00041801183942880016,1.0,0.003878117885307944,0.03998123109340668,0.3198498487472534,0.0003998123109340668,0.0031984984874725343,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1321,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.75,1.2231435775756836,4.023891448974609,3.868173122406006,2.7768564224243164,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.453125,0.00035470042689222936,0.0038213106721913487,0.796875,0.0005137470823228796,1.0,0.004999115892098145,0.03998123109340668,0.3198498487472534,0.0003998123109340668,0.0031984984874725343,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1427,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.625,1.9952664375305176,4.032132148742676,3.763052225112915,2.0047335624694824,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.484375,0.00023998142584069626,0.002709343359177008,0.890625,0.0004575962414037349,1.0,0.004304563201483924,0.03998123109340668,0.3198498487472534,0.0003998123109340668,0.0031984984874725343,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1523,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.84375,0.47910594940185547,4.4791059494018555,4.018850326538086,3.8290796279907227,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.546875,9.831562382428549e-05,0.0015947100726264785,0.984375,0.0003978396625825553,1.0,0.0033527993810082224,0.03998124599456787,0.31984996795654297,0.0003998124599456787,0.0031984996795654296,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1123,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.765625,0.6052732467651367,4.605273246765137,3.99587082862854,3.536102056503296,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.5625,4.560837474221202e-05,0.0005041959299953493,1.0,0.00040404380479230895,1.0,0.003271262301678506,0.03998124599456787,0.31984996795654297,0.0003998124599456787,0.0031984996795654296,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1229,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.21875,1.308323621749878,4.998194694519043,3.7578012943267822,2.691676378250122,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.453125,7.785221630263184e-05,0.0010191830268218838,1.0,0.00042451141598576214,1.0,0.0035402158240669178,0.03998124599456787,0.31984996795654297,0.0003998124599456787,0.0031984996795654296,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1321,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.71875,0.6311933994293213,4.445182800292969,3.9515538215637207,3.3688066005706787,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.4375,0.00010236153458587083,0.0017149994739831872,0.96875,0.00042770008849402075,1.0,0.0036484609101391703,0.03998124599456787,0.31984996795654297,0.0003998124599456787,0.0031984996795654296,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1427,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.01,per_synapse_mean_baseline,1.0,0.01,final_only,0.0,True,per_synapse_mean_baseline,1.0,0.01,pair,single_event,True,4,True,0.46875,2.5472042560577393,4.464123249053955,3.8697593212127686,1.4527957439422607,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.515625,0.00010248532433676516,0.0016506902026815892,0.953125,0.0004125735486013582,1.0,0.003463716938714543,0.03998124599456787,0.31984996795654297,0.0003998124599456787,0.0031984996795654296,2,True,True,False,1.0,1.0,1.0,XOR,xor_delay_granularity_rescue_level1br_v1,1523,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,7.62939453125e-05,3.999978542327881,3.999965190887451,3.9999237060546875,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.453125,0.0002970591196771455,0.0034677612173769777,1.0,0.02558775883517228,1.0,0.2047314414385403,0.03998123109340668,0.3198498487472534,0.025587987899780274,0.2047039031982422,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1123,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,4.1961669921875e-05,3.9999871253967285,3.9999661445617676,3.999958038330078,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.40625,0.00023797819387993968,0.002689600306705915,1.0,0.025619308813475072,1.0,0.20497196431999234,0.03998123109340668,0.3198498487472534,0.025587987899780274,0.2047039031982422,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1229,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,6.103515625e-05,3.9999890327453613,3.9999642372131348,3.99993896484375,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.5625,0.00027779226794510947,0.003249697058061327,1.0,0.025475611415458843,1.0,0.20382881540259848,0.03998123109340668,0.3198498487472534,0.025587987899780274,0.2047039031982422,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1321,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,6.008148193359375e-05,3.999978542327881,3.9999656677246094,3.9999399185180664,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.453125,0.00035470042689222936,0.0038213106721913487,1.0,0.02559108511195518,1.0,0.20476433914892056,0.03998123109340668,0.3198498487472534,0.025587987899780274,0.2047039031982422,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1427,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,4.76837158203125e-05,3.999973773956299,3.999965190887451,3.9999523162841797,,500,False,per_synapse,4,16,64,0.953623354434967,-2.0,0.484375,0.00023998142584069626,0.002709343359177008,1.0,0.025606717128539458,1.0,0.20487159801446256,0.03998123109340668,0.3198498487472534,0.025587987899780274,0.2047039031982422,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1523,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,5.7220458984375e-05,4.000057220458984,4.000032424926758,3.999966621398926,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.546875,9.831562382428549e-05,0.0015947100726264785,1.0,0.025558059511240572,1.0,0.20447055462842526,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1123,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,0.0006570816040039062,4.000657081604004,4.000036716461182,3.999654769897461,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.5625,4.560837474221202e-05,0.0005041959299953493,1.0,0.02559223136631772,1.0,0.20473846896007697,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1229,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,4.38690185546875e-05,4.000043869018555,4.000033378601074,4.0000176429748535,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.453125,7.785221630263184e-05,0.0010191830268218838,1.0,0.025612699042540044,1.0,0.2049040317721796,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1321,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,6.341934204101562e-05,4.000063419342041,4.000034332275391,4.000022888183594,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.4375,0.00010236153458587083,0.0017149994739831872,1.0,0.02559072891017422,1.0,0.20473301330577587,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1427,r1_normalization,0.0,r1,4.0,15,False,0.01
1,1.0,0.64,per_synapse_coordinate_matched,1.0,0.01,final_only,0.0,True,per_synapse_coordinate_matched,1.0,0.01,pair,single_event,True,4,True,1.0,6.0558319091796875e-05,4.000060558319092,4.000033855438232,4.00000524520874,,500,False,per_synapse,4,16,64,7.046375751495361,2.0,0.515625,0.00010248532433676516,0.0016506902026815892,1.0,0.025569283636286855,1.0,0.20456087445966106,0.03998124599456787,0.31984996795654297,0.025587997436523437,0.2047039794921875,2,True,True,True,1.0,1.0,64.0,XOR,xor_delay_granularity_rescue_level1br_v1,1523,r1_normalization,0.0,r1,4.0,15,False,0.01
