epoch,train_loss,train_acc,val_loss,val_acc,mean_hidden_spikes,time_s
1,0.7192083559930325,0.3337890636175871,0.7121186703443527,0.359375,1.865268051624298,1.6692228317260742
2,0.7109352648258209,0.3423339854925871,0.7039574980735779,0.37365301698446274,2.0309805870056152,2.052562713623047
3,0.7035766914486885,0.36396484449505806,0.695111483335495,0.4180024266242981,1.9889883995056152,1.7244336605072021
4,0.6961062736809254,0.37548828125,0.690877690911293,0.3876953125,2.107421875,1.5224261283874512
5,0.6870912350714207,0.4011718761175871,0.6825587153434753,0.4220096990466118,2.2156519293785095,1.5611202716827393
6,0.6800510920584202,0.41005859337747097,0.6722307354211807,0.4480064660310745,2.241850733757019,1.734452486038208
7,0.6725442260503769,0.4080078136175871,0.6684086918830872,0.4277680516242981,2.3182583451271057,1.636547565460205
8,0.6668320596218109,0.41708984412252903,0.659480944275856,0.45757004618644714,2.403387665748596,1.4804737567901611
9,0.6561003401875496,0.42885742150247097,0.6572261154651642,0.4385102391242981,2.400356948375702,2.165863275527954
10,0.652535654604435,0.48051757737994194,0.6452466249465942,0.7494275271892548,2.5728043913841248,1.8836643695831299
11,0.6423182860016823,0.7793457023799419,0.6425461173057556,0.7599676698446274,2.6293776631355286,1.7886111736297607
12,0.6332829631865025,0.7793457023799419,0.6337076872587204,0.769059807062149,2.7794652581214905,1.676640510559082
13,0.6260206997394562,0.7840332053601742,0.625426173210144,0.7629983872175217,2.818763494491577,1.676443338394165
14,0.6193210929632187,0.7838867194950581,0.6223741769790649,0.7650525271892548,2.7811489701271057,1.7686777114868164
15,0.6143533103168011,0.7852050773799419,0.6095789223909378,0.7652545720338821,2.8879310488700867,1.6643693447113037
16,0.6087962053716183,0.7857910171151161,0.6045229583978653,0.7582165896892548,2.976629853248596,1.7168567180633545
17,0.5998176336288452,0.7874023430049419,0.6006168127059937,0.7695649266242981,2.986361801624298,1.6602418422698975
18,0.5954989679157734,0.7870605476200581,0.5910657793283463,0.770036369562149,2.9922885298728943,1.7888784408569336
19,0.5876074507832527,0.7925781272351742,0.5993397682905197,0.7738415896892548,2.9995285272598267,1.5506327152252197
20,0.5798400491476059,0.7918457053601742,0.5815992802381516,0.7746161073446274,3.1404566168785095,1.561314582824707
21,0.5756220929324627,0.7914062514901161,0.5699328482151031,0.7786233872175217,3.275794744491577,1.702115774154663
22,0.5703035332262516,0.7959472648799419,0.5697086006402969,0.7821592092514038,3.349205255508423,1.6379194259643555
23,0.5662706643342972,0.7943847663700581,0.5633497685194016,0.7765018790960312,3.3315597772598267,1.761094570159912
24,0.5610523074865341,0.8000976555049419,0.5673060715198517,0.7674770951271057,3.4214372038841248,1.5140604972839355
25,0.5551015101373196,0.7960937507450581,0.556861087679863,0.7832368016242981,3.520575165748596,1.4572250843048096
26,0.5503288134932518,0.8053710944950581,0.5477919578552246,0.7760977894067764,3.431943714618683,1.8251736164093018
27,0.542986374348402,0.8052246086299419,0.5503540635108948,0.7894665896892548,3.6267510652542114,1.8540606498718262
28,0.535561591386795,0.8068359382450581,0.5378202646970749,0.7848868519067764,3.7150121331214905,1.8256127834320068
29,0.5301458090543747,0.8121093772351742,0.5283571630716324,0.7887931019067764,3.703697443008423,1.5801429748535156
30,0.5245254188776016,0.81201171875,0.527002364397049,0.7777478396892548,4.035021543502808,1.5250961780548096
31,0.5201046802103519,0.8092285171151161,0.5295983850955963,0.791520744562149,3.881869614124298,1.457188606262207
32,0.5108539741486311,0.8195312507450581,0.5145022124052048,0.7991648763418198,4.093345880508423,1.5633435249328613
33,0.5067804772406816,0.8209960944950581,0.5042920485138893,0.8130387961864471,4.201239228248596,1.7295629978179932
34,0.5011350009590387,0.8206542991101742,0.5031214281916618,0.8180226236581802,4.181775331497192,1.5592455863952637
35,0.4882612507790327,0.8354980461299419,0.49686867743730545,0.8110856711864471,4.401434540748596,1.548464298248291
36,0.4803224802017212,0.838623046875,0.4951576665043831,0.8108836263418198,4.3565462827682495,1.5262680053710938
37,0.4811612144112587,0.833984375,0.5003194287419319,0.8018925040960312,4.327417850494385,1.6913256645202637
38,0.47479950077831745,0.8322265632450581,0.4780711755156517,0.8283943980932236,4.649717092514038,1.9295272827148438
39,0.4696807265281677,0.836669921875,0.47633905708789825,0.8151939660310745,4.696625828742981,1.6213793754577637
40,0.4700503274798393,0.8335937522351742,0.47017963230609894,0.8234105557203293,4.669753551483154,1.8291070461273193
41,0.46283810772001743,0.8455566428601742,0.45278190076351166,0.8377895951271057,4.903286576271057,1.9095067977905273
42,0.4569314382970333,0.84326171875,0.4533681869506836,0.8394396603107452,5.164837002754211,1.7919106483459473
43,0.45320318453013897,0.8402343764901161,0.4508534148335457,0.8427397608757019,5.109071969985962,1.8727176189422607
44,0.4467568751424551,0.8473144546151161,0.4588484764099121,0.8222319483757019,5.0185546875,1.9354846477508545
45,0.4413692820817232,0.851318359375,0.45700057595968246,0.8362068980932236,5.022629261016846,1.8623433113098145
46,0.4421846214681864,0.843994140625,0.4388398677110672,0.8454000502824783,5.1400861740112305,1.9910881519317627
47,0.43061307817697525,0.8578613288700581,0.4431573748588562,0.8337486535310745,5.314486742019653,1.7116365432739258
48,0.4233724717050791,0.8576171882450581,0.4358113929629326,0.8356007486581802,5.456458806991577,1.7166612148284912
49,0.4223466254770756,0.8597167991101742,0.42359716445207596,0.8600484877824783,5.457738399505615,1.8129870891571045
50,0.41850760392844677,0.8595214858651161,0.42089248448610306,0.8456694483757019,5.604997277259827,1.813525915145874
51,0.4121542479842901,0.8573242202401161,0.4037848338484764,0.8645608872175217,5.599339962005615,1.855165958404541
52,0.4064144492149353,0.8638671897351742,0.4187384471297264,0.8421336263418198,5.636483073234558,1.9223570823669434
