epoch,train_loss,train_acc,val_loss,val_acc,mean_hidden_spikes,time_s
1,0.6488917134702206,0.7536132819950581,0.6517106145620346,0.7300646603107452,0.32576777786016464,1.5922060012817383
2,0.6452062278985977,0.7543457038700581,0.6490624845027924,0.7300646603107452,0.3718345910310745,1.45703125
3,0.6421509794890881,0.75390625,0.6448461711406708,0.7300646603107452,0.3669517785310745,1.4540979862213135
4,0.6391459256410599,0.75244140625,0.6433071792125702,0.7300646603107452,0.41547682881355286,1.3379769325256348
5,0.6353610567748547,0.7550781257450581,0.6404499411582947,0.7300646603107452,0.47494611889123917,1.327962875366211
6,0.6320178359746933,0.756103515625,0.6373897790908813,0.7300646603107452,0.4948814660310745,1.3051602840423584
7,0.6292157098650932,0.7544921897351742,0.6347695142030716,0.7300646603107452,0.4841392785310745,1.2635884284973145
8,0.6263161413371563,0.7555175796151161,0.6326665729284286,0.7300646603107452,0.5775525271892548,1.2671148777008057
9,0.6236952021718025,0.7547851577401161,0.6298565119504929,0.7300646603107452,0.5840517282485962,1.2665104866027832
10,0.6213503740727901,0.7536132819950581,0.6278351992368698,0.7300646603107452,0.6723127663135529,1.2100582122802734
11,0.6174002029001713,0.7549316398799419,0.6254355311393738,0.7300646603107452,0.7028556019067764,1.2630822658538818
12,0.6153910644352436,0.7541992180049419,0.6232488453388214,0.7300646603107452,0.7991985380649567,1.3290724754333496
13,0.6121329702436924,0.75537109375,0.6201324313879013,0.7300646603107452,0.8227033913135529,1.1975445747375488
14,0.6098211295902729,0.756103515625,0.617789164185524,0.7300646603107452,0.8797817826271057,1.1721687316894531
15,0.6073781736195087,0.7555175796151161,0.614901527762413,0.7300646603107452,0.8562432676553726,1.2841978073120117
16,0.6059483848512173,0.7547851577401161,0.6144705414772034,0.7300646603107452,0.9964978396892548,1.2890074253082275
17,0.6033354066312313,0.7534667961299419,0.6119123250246048,0.7300646603107452,1.0002693980932236,1.213331937789917
18,0.6007689759135246,0.7556640617549419,0.6107051521539688,0.7300646603107452,1.0338429361581802,1.248891830444336
19,0.5982937328517437,0.7549316398799419,0.6086475849151611,0.7300646603107452,1.0156923532485962,1.3589739799499512
20,0.5965124480426311,0.754638671875,0.6057290732860565,0.7300646603107452,1.131869614124298,1.3654608726501465
