epoch,train_loss,train_acc,val_loss,val_acc,mean_hidden_spikes,time_s
1,0.719384640455246,0.320556640625,0.7151300460100174,0.3232085108757019,1.8661435842514038,1.0515213012695312
2,0.7117196470499039,0.322509765625,0.7060782760381699,0.33327721059322357,1.9655172526836395,0.9835608005523682
3,0.7040550224483013,0.38818359375,0.6985291689634323,0.43972252309322357,1.9008283913135529,0.954986572265625
4,0.6959239318966866,0.44155273400247097,0.6921489834785461,0.44005926698446274,2.012627959251404,1.023038387298584
5,0.6873133517801762,0.4595703147351742,0.6834525465965271,0.46346309036016464,2.0641837120056152,1.2679967880249023
6,0.6807514168322086,0.46142578125,0.6756661981344223,0.46844692528247833,2.0524986386299133,1.130357027053833
7,0.6739039644598961,0.4685546886175871,0.6681265234947205,0.4746767207980156,2.1336880326271057,1.0936508178710938
8,0.6669722199440002,0.471435546875,0.6597483158111572,0.494140625,2.130354255437851,1.0655701160430908
9,0.6578638628125191,0.47978515550494194,0.6544069200754166,0.48952721059322357,2.1290072798728943,1.0523428916931152
10,0.6535681672394276,0.5012695305049419,0.6514465659856796,0.7803071141242981,2.2582839131355286,0.9850382804870605
11,0.6441664509475231,0.7699707038700581,0.6433935165405273,0.7814857214689255,2.3604525923728943,1.1428706645965576
12,0.6373932622373104,0.781494140625,0.6337870508432388,0.7833378165960312,2.4216055870056152,1.0409965515136719
13,0.6312129534780979,0.78466796875,0.6260453760623932,0.7738415896892548,2.505859375,1.026646375656128
14,0.6241823881864548,0.7848632819950581,0.6232290416955948,0.7867389470338821,2.5174770951271057,1.0190494060516357
15,0.6176653057336807,0.781982421875,0.6124238818883896,0.7932044714689255,2.6521753668785095,0.9765353202819824
16,0.6127553209662437,0.7841308601200581,0.5974177420139313,0.797380119562149,2.7723262310028076,0.9984073638916016
17,0.6027652099728584,0.7876464836299419,0.6008000075817108,0.7872440665960312,2.7836745381355286,0.9844615459442139
18,0.597416564822197,0.7913574241101742,0.5926220566034317,0.7941810339689255,2.7502357363700867,1.0023043155670166
19,0.589009702205658,0.7942871116101742,0.5907145142555237,0.7896012961864471,2.9841055870056152,1.0966386795043945
20,0.5839694924652576,0.7978515625,0.5754810720682144,0.7919248342514038,2.942955255508423,1.0296611785888672
21,0.5765307992696762,0.7978515625,0.5632170885801315,0.8034752160310745,3.194302260875702,0.9789242744445801
22,0.5710787549614906,0.7973144538700581,0.5632109194993973,0.7960331290960312,3.248349964618683,1.0437746047973633
23,0.56672378256917,0.7975585944950581,0.5543825477361679,0.7982893288135529,3.2561287879943848,1.0050787925720215
24,0.5616446621716022,0.8039062507450581,0.5585103183984756,0.8065059185028076,3.358364760875702,1.0383572578430176
25,0.552197091281414,0.8098632805049419,0.5450234711170197,0.8030711263418198,3.558896839618683,1.0411193370819092
26,0.5461480617523193,0.8064941428601742,0.544032946228981,0.8146214932203293,3.461004853248596,1.0260999202728271
27,0.5402178950607777,0.8053710944950581,0.5341684073209763,0.7979862540960312,3.617793619632721,1.0418622493743896
28,0.5358107127249241,0.8111816421151161,0.5314807891845703,0.8221309185028076,3.6896215081214905,1.0353991985321045
29,0.5306504238396883,0.8090332038700581,0.5243457108736038,0.8071794211864471,3.7299972772598267,1.0068390369415283
30,0.5274388492107391,0.8062988296151161,0.5234148502349854,0.8039466589689255,3.8719692826271057,1.06666898727417
31,0.5187246650457382,0.8162597678601742,0.5185573101043701,0.7994342595338821,3.9461543560028076,1.0343296527862549
32,0.5155066233128309,0.8186523430049419,0.5033729821443558,0.8249595910310745,4.045831084251404,1.029794454574585
33,0.5092496946454048,0.8238281272351742,0.5085295364260674,0.8282933682203293,4.016769886016846,0.991279125213623
34,0.5085445810109377,0.817626953125,0.5046524107456207,0.8069773763418198,4.158775568008423,1.0315184593200684
