epoch,train_loss,train_acc,val_loss,val_acc,mean_hidden_spikes,time_s
1,0.7373168282210827,0.190673828125,0.734518826007843,0.18773572146892548,1.8422009646892548,0.9207203388214111
2,0.7313853017985821,0.19399414118379354,0.7283692955970764,0.18430091440677643,1.927700698375702,0.9258503913879395
3,0.7248643524944782,0.2119140625,0.723522886633873,0.20932111889123917,1.870150864124298,0.8697350025177002
4,0.7186621353030205,0.23115234356373549,0.7168318331241608,0.21608971059322357,1.9222117364406586,0.8823220729827881
5,0.7125054635107517,0.24101562518626451,0.7102908790111542,0.24188442900776863,1.974575698375702,0.9412460327148438
6,0.7068968452513218,0.24785156268626451,0.7023804187774658,0.26037176698446274,1.9674703776836395,0.9288647174835205
7,0.7012008167803288,0.2531249998137355,0.6983000636100769,0.24656519293785095,1.9926252663135529,0.8883681297302246
8,0.6949239633977413,0.26279296912252903,0.690090537071228,0.27081087976694107,1.9748450815677643,0.8529617786407471
9,0.6884812638163567,0.2727539073675871,0.6861715018749237,0.26299837976694107,1.954135239124298,0.8224642276763916
10,0.6840571574866772,0.4358886741101742,0.6811262965202332,0.8012190163135529,2.0382543206214905,0.8118641376495361
11,0.6771851778030396,0.81494140625,0.6755530685186386,0.7975148111581802,2.0725013315677643,0.8344204425811768
12,0.6696596257388592,0.8221679702401161,0.6683432310819626,0.8211543560028076,2.0830078125,0.8077049255371094
13,0.664605937898159,0.8308593742549419,0.6622576266527176,0.8292025923728943,2.0915948152542114,0.828336238861084
14,0.6599654071033001,0.8252441398799419,0.6571203172206879,0.8147898763418198,2.047312766313553,0.8201925754547119
15,0.6540676355361938,0.8324707038700581,0.6503971964120865,0.8290678858757019,2.1003838777542114,0.8104338645935059
16,0.6490055993199348,0.8342773430049419,0.6426497846841812,0.8334455788135529,2.1803946495056152,0.821418046951294
17,0.6415326334536076,0.842041015625,0.6414313167333603,0.8340517282485962,2.1225081086158752,0.8400497436523438
18,0.637185838073492,0.8362792991101742,0.6305483132600784,0.8513604551553726,2.106748402118683,0.8306968212127686
19,0.6292397938668728,0.8456054702401161,0.6327519863843918,0.8201777935028076,2.1879714131355286,0.818519115447998
20,0.6247838400304317,0.8486816398799419,0.6188609898090363,0.8546942323446274,2.156182646751404,0.9053442478179932
21,0.6193158850073814,0.84814453125,0.6121367514133453,0.8623046875,2.281283676624298,0.8715922832489014
22,0.6128763183951378,0.8534667976200581,0.6095974743366241,0.8490032255649567,2.262661635875702,0.8581202030181885
23,0.6076060757040977,0.8521484397351742,0.6046029478311539,0.8560412228107452,2.1899918913841248,0.8667547702789307
24,0.6020831391215324,0.8537109382450581,0.5975590795278549,0.8651333451271057,2.302734375,0.8524565696716309
25,0.5954841002821922,0.8568359389901161,0.5932113826274872,0.8607556521892548,2.367153823375702,0.8615281581878662
26,0.5923579297959805,0.8598144538700581,0.5872677266597748,0.8678609877824783,2.2388200163841248,0.8180322647094727
27,0.5872760713100433,0.85546875,0.5819907635450363,0.8585668057203293,2.3418979048728943,0.8295364379882812
28,0.5764658413827419,0.8707031272351742,0.5753872841596603,0.8640557676553726,2.3569504022598267,0.8321523666381836
29,0.5746693350374699,0.8688476569950581,0.5689373016357422,0.8702182173728943,2.2931371331214905,0.8465313911437988
30,0.567935336381197,0.863525390625,0.5631531476974487,0.8777613192796707,2.4180697798728943,0.8223698139190674
31,0.5637410543859005,0.8650878928601742,0.5661821067333221,0.8681640625,2.329067885875702,0.8587148189544678
32,0.5597077235579491,0.8609863296151161,0.5509175658226013,0.8682650923728943,2.420831084251404,0.8369443416595459
33,0.5551628693938255,0.8649414069950581,0.5487572550773621,0.8787042051553726,2.3887729048728943,0.8422114849090576
34,0.5478729717433453,0.8682617209851742,0.5405848771333694,0.8697130978107452,2.4481074810028076,0.8521366119384766
35,0.5440167933702469,0.8634277358651161,0.5373807549476624,0.872575432062149,2.4578394293785095,0.8481369018554688
36,0.5348268784582615,0.8733398430049419,0.535589724779129,0.8690395951271057,2.4294517636299133,0.8583345413208008
37,0.5340495891869068,0.8659179694950581,0.5447558015584946,0.8463766127824783,2.3598127961158752,0.8466005325317383
38,0.5307380259037018,0.87158203125,0.5316569805145264,0.854963630437851,2.5432381629943848,0.8227498531341553
39,0.5288259424269199,0.8665039055049419,0.529762014746666,0.8619005978107452,2.5219557881355286,0.9402365684509277
40,0.5214933939278126,0.8729492202401161,0.51665398478508,0.8714978396892548,2.463193714618683,0.9570751190185547
