protocol_id,study_class,learning_rate,target_delay_steps,target_kind,initial_raw,d_max_steps,optimizer_steps,optimizer,loss,stochastic_seed,task_data,test_split_opened,initial_delay_steps,final_delay_steps,final_raw,final_loss,final_absolute_delay_error_steps,convergence_step,recovered_within_0p1_step,initial_raw_gradient,final_raw_gradient,initial_sigmoid_slope,final_sigmoid_slope,delay_parameter_count,complete
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.01,8.0,boundary_stress,0.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,4.0,6.469276428222656,1.4413236379623413,1.1715573072433472,1.5307235717773438,,False,-8.0,-1.8947820663452148,2.0,1.2378342401279951,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.01,8.0,boundary_stress,2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.0463762283325195,7.6788835525512695,3.1744256019592285,0.051557887345552444,0.32111644744873047,,False,-0.8009953498840332,-0.0989767536520958,0.8399489844313166,0.3082269758459688,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.01,8.0,boundary_stress,4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.856110095977783,7.952763557434082,5.1261115074157715,0.0011156407417729497,0.04723644256591797,41,True,-0.020331911742687225,-0.002218106761574745,0.14130186596227645,0.04695753237763256,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,0.0,boundary_stress,-4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.1438896805047989,0.014547194354236126,-6.307978630065918,0.00010581043170532212,0.014547194354236126,8,True,0.02033184841275215,0.00021123603801243007,0.14130165048532725,0.014520741746288635,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,0.0,boundary_stress,-2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.953623354434967,0.09601166099309921,-4.410653114318848,0.004609119612723589,0.09601166099309921,189,True,0.8009946346282959,0.009107607416808605,0.8399486666694922,0.0948593811122675,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,0.0,boundary_stress,0.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,4.0,0.3898828327655792,-2.9713876247406006,0.07600431144237518,0.3898828327655792,,False,8.0,0.14460042119026184,2.0,0.37088175485491515,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,0.0,boundary_stress,2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.0463762283325195,0.6097855567932129,-2.494804620742798,0.18591921031475067,0.6097855567932129,,False,5.9185967445373535,0.3434956967830658,0.8399489844313166,0.5633057536340118,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,0.0,boundary_stress,4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.856110095977783,0.6026120781898499,-2.507608652114868,0.18157066404819489,0.6026120781898499,,False,1.1100831031799316,0.33578717708587646,0.14130186596227645,0.5572194135923136,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,1.0,interior,-4.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.1438896805047989,0.9999505281448364,-1.9459667205810547,1.2237322266628325e-09,4.947185516357422e-05,37,True,-0.12096980214118958,-4.328603608882986e-05,0.14130165048532725,0.8749628958026943,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,1.0,interior,-2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,0.953623354434967,0.9999997615814209,-1.9459103345870972,2.842170943040401e-14,2.384185791015625e-07,0,True,-0.038954004645347595,-2.0861619987044833e-07,0.8399486666694922,0.8749998211860586,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,1.0,interior,0.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,4.0,1.0007240772247314,-1.9450829029083252,2.62143913687396e-07,0.0007240772247314453,76,True,6.0,0.0006339607061818242,2.0,0.8755429923825702,1,True
delay_parameter_recovery_level0a_v1,diagnostic_unit_experiment,0.05,1.0,interior,2.0,8.0,200,Adam,half_squared_nominal_delay_error,,,False,7.0463762283325195,1.078093409538269,-1.8594970703125,0.0030492902733385563,0.07809340953826904,185,True,5.078647613525391,0.07284613698720932,0.8399489844313166,0.9328077345770378,1,True
